track,note,velocity,time
1,109,85,199
2,20,0,110
2,59,81,142
2,0,38,154
2,75,101,206
2,25,74,14
1,105,59,160
1,111,72,219
2,86,46,69
2,16,9,36
2,29,125,185
1,58,112,81
1,101,32,166
2,119,18,133
1,89,77,141
2,126,79,40
2,115,75,176
1,49,95,5
1,99,22,219
2,11,40,136
2,94,16,121
1,71,32,101
2,52,109,15
2,0,66,112
2,116,95,70
2,44,50,203
2,7,38,1
1,99,19,235
2,63,62,42
1,30,51,170
2,26,70,188
2,78,68,190
1,18,25,222
2,28,74,193
1,16,108,166
2,37,126,36
2,106,21,101
2,84,108,8
2,30,83,120
1,62,60,154
2,33,75,52
1,58,24,21
1,123,80,9
1,26,38,226
2,71,62,83
1,46,23,186
2,115,115,145
2,100,101,227
2,80,7,50
2,27,90,137
2,57,68,235
1,84,27,156
1,111,82,61
1,91,94,171
1,80,5,168
2,97,0,168
2,43,55,202
1,5,12,203
1,1,103,93
2,0,8,219
2,43,41,14
2,113,14,200
1,56,28,74
2,13,126,109
2,26,67,150
2,125,13,185
1,96,31,125
1,92,81,207
2,80,107,212
2,23,36,36
2,49,13,1
2,31,125,131
1,118,93,155
2,54,24,157
2,25,31,99
2,126,103,61
1,17,5,61
1,20,110,140
2,73,88,68
2,90,19,221
2,44,51,236
1,6,102,200
1,32,39,66
2,89,28,17
1,34,26,106
2,111,120,105
2,93,75,25
2,96,78,135
2,46,70,23
2,46,119,155
1,98,29,37
2,76,118,182
1,120,22,126
2,41,10,37
1,76,0,172
1,50,97,221
1,42,113,129
2,62,102,26
2,93,14,109
2,0,97,170
1,4,7,119
1,117,15,67
1,56,65,31
1,14,126,104
2,59,94,32
1,122,35,233
1,105,18,92
2,122,6,171
2,122,101,168
2,0,116,150
2,13,77,163
1,126,12,10
1,63,22,158
1,70,101,159
2,15,62,227
1,89,42,86
1,122,4,144
2,32,52,159
1,0,26,94
1,109,55,58
1,37,99,161
1,62,92,28
1,29,16,113
2,85,124,3
2,4,9,200
1,120,25,83
2,103,110,192
2,94,31,98
2,62,80,56
1,82,44,9
1,72,93,147
2,72,113,22
1,122,30,141
2,0,72,176
1,126,90,63
2,103,17,93
2,99,33,179
1,71,44,69
2,106,64,185
1,106,96,109
2,72,20,174
1,18,41,188
2,80,7,14
2,115,39,76
1,43,32,212
1,57,67,236
2,100,22,55
1,36,105,87
2,6,98,80
2,63,21,114
2,1,77,201
1,102,49,0
1,8,24,126
1,48,93,220
1,92,68,218
1,124,79,217
1,43,79,43
2,0,99,28
1,37,22,166
1,20,114,187
2,2,57,0
2,69,43,124
2,39,92,179
1,105,95,17
1,39,70,162
2,103,124,181
2,11,86,239
1,77,58,61
2,14,116,182
2,93,0,186
1,103,51,150
1,44,73,13
2,112,49,171
2,24,92,130
2,13,46,186
1,30,44,44
1,93,119,180
1,20,7,60
2,40,48,106
1,64,25,146
2,63,11,226
2,96,26,58
1,49,68,108
1,107,0,50
2,37,57,49
2,110,96,177
1,47,40,196
1,118,43,131
2,55,93,45
1,62,107,100
2,39,126,205
2,44,90,66
2,35,98,68
1,105,119,163
1,52,21,118
1,41,72,155
2,114,84,195
1,94,1,55
1,12,66,92
1,36,25,75
1,25,77,104
2,36,119,127
1,66,105,169
2,23,126,105
1,102,111,225
2,117,122,64
2,80,75,159
2,112,109,204
1,85,76,112
1,77,35,172
1,126,70,176
2,80,26,98
