track,note,velocity,time
2,78,62,235
2,49,0,108
1,66,65,142
1,18,50,159
1,74,97,220
2,18,64,0
2,99,78,139
2,95,73,206
2,75,55,37
1,11,15,9
2,11,118,178
1,56,97,94
1,106,41,155
1,126,6,149
2,85,85,155
1,123,64,58
1,126,67,194
2,54,104,0
2,103,35,208
2,21,9,136
1,101,6,97
2,61,68,126
2,27,122,8
1,22,61,86
1,126,98,84
1,41,54,193
2,0,11,0
1,114,19,239
2,67,80,58
1,23,33,172
1,54,73,189
2,72,68,163
2,20,45,224
2,29,71,173
1,30,113,146
1,40,125,4
1,107,1,95
2,97,118,5
2,0,116,80
2,57,57,140
1,41,82,29
1,38,41,31
2,99,75,14
2,24,47,237
1,67,44,100
2,26,25,194
2,126,126,119
1,75,96,231
2,100,19,49
1,38,102,158
1,63,73,235
2,108,23,157
2,124,104,41
2,93,93,146
1,84,31,158
1,90,0,165
1,43,44,202
1,14,16,224
2,14,87,60
2,4,33,231
2,0,34,3
1,89,0,227
1,38,25,82
1,4,116,93
1,0,66,143
2,126,0,168
1,106,29,110
2,82,73,225
1,69,107,193
1,40,0,36
1,31,0,0
1,44,126,147
2,113,86,132
2,57,26,155
2,18,47,103
1,102,109,44
2,16,32,57
2,17,108,162
2,78,98,71
1,78,14,220
1,35,49,198
2,5,97,190
1,37,37,102
1,111,15,23
1,20,32,82
1,118,108,79
2,69,51,22
2,126,58,147
2,46,63,1
1,27,126,163
2,109,8,22
2,93,112,191
2,125,15,126
2,46,9,46
2,85,11,182
2,67,107,195
2,41,80,142
1,76,126,29
2,89,33,99
1,21,124,180
2,11,12,115
2,93,7,87
1,59,72,0
2,7,126,106
2,38,72,2
2,125,15,239
1,103,7,80
2,126,10,160
2,121,96,145
1,12,103,157
1,21,93,183
2,91,12,14
2,63,14,138
2,80,109,169
1,6,60,226
1,95,61,88
2,104,25,137
1,29,39,138
2,15,23,81
1,105,65,63
2,34,126,148
2,32,81,65
2,38,13,126
1,77,126,0
2,4,32,195
1,126,10,102
2,109,107,163
2,70,26,80
1,73,96,76
2,89,13,14
2,56,82,119
1,68,126,0
1,107,32,150
1,0,52,177
2,75,80,85
1,100,51,93
2,74,18,177
2,65,45,90
2,107,52,200
2,89,101,108
1,73,20,190
1,25,33,168
1,74,19,3
2,113,30,78
2,28,29,228
2,65,76,229
1,124,0,64
2,45,113,89
1,9,84,89
2,57,35,104
2,0,65,195
1,101,54,14
2,6,45,106
1,50,79,202
2,103,78,237
1,126,80,197
2,41,64,13
2,0,95,24
2,7,28,149
1,23,118,176
2,11,49,0
1,58,22,116
1,20,92,198
2,109,87,30
1,39,87,150
2,118,122,180
1,0,79,239
